index	gen	fam	infam	sir	dam	sex	F1	F2	C1	R1	R2	BW16	BMW	PH0	BW16_TBV	BMW_TBV	PH0_TBV	BW16_TGV	BMW_TGV	PH0_TGV	BW16_A_eff	BW16_F1_eff	BW16_F2_eff	BW16_C1_eff	BW16_R1_eff	BW16_R2_eff	BW16_E_eff	BMW_A_eff	BMW_F1_eff	BMW_F2_eff	BMW_C1_eff	BMW_R1_eff	BMW_R2_eff	BMW_E_eff	PH0_A_eff	PH0_F1_eff	PH0_F2_eff	PH0_C1_eff	PH0_R1_eff	PH0_R2_eff	PH0_E_eff
257	1	257	257	0	0	2	L2	H1	17	K2	M2	1807.77678321916	242.683373176445	5.40279301963152	5.08192462420621	-9.76053019946319	0.120578618927703	5.08192462420621	-9.76053019946319	0.120578618927703	5.08192462420621	-306	102	8.5	-53.6243351458837	-5.00964313509081	124.828836875925	-9.76053019946319	-28	12	17	-14.2985517796717	19.5796435901067	-28.8371884345272	0.120578618927703	0.03	-0.11	-1.7	-0.118341573148335	0.12174380359945	0.358812170252697
258	1	258	258	0	0	2	L2	H1	15	K1	M2	1682.57616865462	340.5247854496	5.12528330770827	-8.46159954922139	6.71541345455694	0.237540918148425	-8.46159954922139	6.71541345455694	0.237540918148425	-8.46159954922139	-306	102	7.5	52.3526117827402	-5.00964313509081	-91.8052004438081	6.71541345455694	-28	12	15	13.9594556900352	19.5796435901067	26.2702727149015	0.237540918148425	0.03	-0.11	-1.5	0.11553505362703	0.12174380359945	-0.469536467666639
259	1	259	259	0	0	2	L1	H1	16	K2	M3	2390.83637575078	325.650174047091	4.4864301934016	-21.7298107899673	1.93935253400145	0.106882618550158	-21.7298107899673	1.93935253400145	0.106882618550158	-21.7298107899673	351	102	8	-53.6243351458837	76.0130490218281	-2.82252733519942	1.93935253400145	28	12	16	-14.2985517796717	-10.9920393771555	18.0014126699169	0.106882618550158	-0.06	-0.11	-1.6	-0.118341573148335	-0.170568005975714	-0.261542846024509
260	1	260	260	0	0	2	L1	H2	16	K2	M2	2356.47695459414	229.391677749779	4.54466333450614	-95.5297387744907	-27.4016041559845	-0.124249980967729	-95.5297387744907	-27.4016041559845	-0.124249980967729	-95.5297387744907	351	-57	8	-53.6243351458837	-5.00964313509081	276.640671649607	-27.4016041559845	28	-12	16	-14.2985517796717	19.5796435901067	-55.4878099046713	-0.124249980967729	-0.06	0.1	-1.6	-0.118341573148335	0.12174380359945	-0.474488914977246
261	1	261	261	0	0	2	L2	H2	15	K2	M2	1663.13457907994	344.823861759253	4.77699168669753	78.4074460654504	49.1408927768007	-0.0792926409992838	78.4074460654504	49.1408927768007	-0.0792926409992838	78.4074460654504	-306	-57	7.5	-53.6243351458837	-5.00964313509081	66.861111295466	49.1408927768007	-28	-12	15	-14.2985517796717	19.5796435901067	40.4018771720173	-0.0792926409992838	0.03	0.1	-1.5	-0.118341573148335	0.12174380359945	-0.477117902754299
262	1	262	262	0	0	2	L1	H2	15	K2	M1	2014.92248287944	248.977545287138	5.79028894358177	-69.4599948778692	-5.07902666691301	0.390795065488595	-69.4599948778692	-5.07902666691301	0.390795065488595	-69.4599948778692	351	-57	7.5	-53.6243351458837	-55.2458865873073	-40.2473005094975	-5.07902666691301	28	-12	15	-14.2985517796717	-9.53409426206906	-28.1107820042085	0.390795065488595	-0.06	0.1	-1.5	-0.118341573148335	0.0212726654944161	0.256562785747094
263	1	263	263	0	0	2	L2	H2	17	K2	M2	1457.98775080859	213.016238342528	5.11449153079451	-76.2131405767895	-33.2624845512867	-0.0694633074642755	-76.2131405767895	-33.2624845512867	-0.0694633074642755	-76.2131405767895	-306	-57	8.5	-53.6243351458837	-5.00964313509081	15.3348696663533	-33.2624845512867	-28	-12	17	-14.2985517796717	19.5796435901067	-11.0023689166199	-0.0694633074642755	0.03	0.1	-1.7	-0.118341573148335	0.12174380359945	0.0505526078076701
264	1	264	264	0	0	2	L1	H1	15	K1	M3	2544.85819395866	280.827399468226	4.9090551156662	50.214713272553	0.305939519053932	-0.337528064075156	50.214713272553	0.305939519053932	-0.337528064075156	50.214713272553	351	102	7.5	52.3526117827402	76.0130490218281	-26.2221801184615	0.305939519053932	28	12	15	13.9594556900352	-10.9920393771555	-52.445956363708	-0.337528064075156	-0.06	-0.11	-1.5	0.11553505362703	-0.170568005975714	0.271616132090039
265	1	265	265	0	0	2	L1	H2	17	K1	M3	2507.19011584114	319.075777800786	4.5804329841233	-5.44849404250538	7.75635712953875	0.17959056390302	-5.44849404250538	7.75635712953875	0.17959056390302	-5.44849404250538	351	-57	8.5	52.3526117827402	76.0130490218281	149.772949079072	7.75635712953875	28	-12	17	13.9594556900352	-10.9920393771555	0.352004358367704	0.17959056390302	-0.06	0.1	-1.7	0.11553505362703	-0.170568005975714	-0.584124627431033
266	1	266	266	0	0	2	L2	H2	16	K1	M1	1626.20914444592	283.757485306184	5.4632037322616	29.5177119629688	18.1043582712517	0.237234587784031	29.5177119629688	18.1043582712517	0.237234587784031	29.5177119629688	-306	-57	8	52.3526117827402	-55.2458865873073	22.5847072875177	18.1043582712517	-28	-12	16	13.9594556900352	-9.53409426206906	10.2277656069657	0.237234587784031	0.03	0.1	-1.6	0.11553505362703	0.0212726654944161	-0.140838574643874
267	1	267	267	0	0	2	L2	H2	16	K1	M2	1369.88363294813	297.101168795865	5.70950479511936	-83.4949471254501	13.0273810942464	0.497556979054186	-83.4949471254501	13.0273810942464	0.497556979054186	-83.4949471254501	-306	-57	8	52.3526117827402	-5.00964313509081	-170.964388574065	13.0273810942464	-28	-12	16	13.9594556900352	19.5796435901067	-0.465311578522931	0.497556979054186	0.03	0.1	-1.6	0.11553505362703	0.12174380359945	-0.255331041161306
268	1	268	268	0	0	2	L1	H2	16	K1	M3	2395.3121231366	309.905264399284	5.02695825701936	4.27181719410874	-0.10891465600966	0.035597798009491	4.27181719410874	-0.10891465600966	0.035597798009491	4.27181719410874	351	-57	8	52.3526117827402	76.0130490218281	28.6746451379202	-0.10891465600966	28	-12	16	13.9594556900352	-10.9920393771555	0.0467627424142801	0.035597798009491	-0.06	0.1	-1.6	0.11553505362703	-0.170568005975714	-0.0936065886414487
269	1	269	269	0	0	2	L2	H1	16	K2	M3	1695.23708135913	205.120326646003	4.71183279760182	-22.8861913386942	-27.492623612522	-0.241918322668269	-22.8861913386942	-27.492623612522	-0.241918322668269	-22.8861913386942	-306	102	8	-53.6243351458837	76.0130490218281	-40.2654411781195	-27.492623612522	-28	12	16	-14.2985517796717	-10.9920393771555	-17.0964585846474	-0.241918322668269	0.03	-0.11	-1.6	-0.118341573148335	-0.170568005975714	0.222660699394135
270	1	270	270	0	0	2	L1	H2	15	K2	M2	2117.89722443962	307.864597854195	5.69767558640905	-44.5268047840606	25.1832163615222	0.0976180269891496	-44.5268047840606	25.1832163615222	0.0976180269891496	-44.5268047840606	351	-57	7.5	-53.6243351458837	-5.00964313509081	-12.4419924953425	25.1832163615222	28	-12	15	-14.2985517796717	19.5796435901067	-28.5997103177623	0.0976180269891496	-0.06	0.1	-1.5	-0.118341573148335	0.12174380359945	0.356655328968785
271	1	271	271	0	0	2	L2	H1	16	K1	M2	1772.38405595845	315.082899743995	5.26369190927565	41.3139592294235	-3.1381453249164	0.206805403267901	41.3139592294235	-3.1381453249164	0.206805403267901	41.3139592294235	-306	102	8	52.3526117827402	-5.00964313509081	-52.2728719186233	-3.1381453249164	-28	12	16	13.9594556900352	19.5796435901067	9.68194578876932	0.206805403267901	0.03	-0.11	-1.6	0.11553505362703	0.12174380359945	-0.200392351218732
272	1	272	272	0	0	2	L2	H2	16	K1	M2	1410.1995971199	342.829509854397	5.7741900723822	-66.4867871556505	16.7773427891864	0.148431348262453	-66.4867871556505	16.7773427891864	0.148431348262453	-66.4867871556505	-306	-57	8	52.3526117827402	-5.00964313509081	-147.656584372101	16.7773427891864	-28	-12	16	13.9594556900352	19.5796435901067	41.5130677850686	0.148431348262453	0.03	0.1	-1.6	0.11553505362703	0.12174380359945	0.158479866893271
273	1	273	273	0	0	2	L1	H2	17	K1	M3	2703.80436438667	380.127824664945	5.24868191678771	271.870420618776	40.935963536788	0.120557281056523	271.870420618776	40.935963536788	0.120557281056523	271.870420618776	351	-57	8.5	52.3526117827402	76.0130490218281	69.0682829633292	40.935963536788	28	-12	17	13.9594556900352	-10.9920393771555	28.2244448152774	0.120557281056523	-0.06	0.1	-1.7	0.11553505362703	-0.170568005975714	0.143157588079873
274	1	274	274	0	0	2	L2	H2	16	K1	M2	1401.2594901022	349.911865132757	5.66635056354539	-14.7967121443591	1.32038295282313	0.139428513553276	-14.7967121443591	1.32038295282313	0.139428513553276	-14.7967121443591	-306	-57	8	52.3526117827402	-5.00964313509081	-208.28676640109	1.32038295282313	-28	-12	16	13.9594556900352	19.5796435901067	64.052382899792	0.139428513553276	0.03	0.1	-1.6	0.11553505362703	0.12174380359945	0.059643192765634
275	1	275	275	0	0	2	L1	H1	17	K2	M2	2399.55831153456	270.385775186113	4.98033036892269	-86.7793297460432	-23.7555567660733	0.0594278335253151	-86.7793297460432	-23.7555567660733	0.0594278335253151	-86.7793297460432	351	102	8.5	-53.6243351458837	-5.00964313509081	151.471619561579	-23.7555567660733	28	12	17	-14.2985517796717	19.5796435901067	-43.1397598582488	0.0594278335253151	-0.06	-0.11	-1.7	-0.118341573148335	0.12174380359945	0.0875003049462601
276	1	276	276	0	0	2	L1	H2	17	K1	M3	2416.99476140839	284.598146224501	5.1064901526618	5.46892284422867	-6.10657370810161	0.231794576562904	5.46892284422867	-6.10657370810161	0.231794576562904	5.46892284422867	351	-57	8.5	52.3526117827402	76.0130490218281	48.6601777595914	-6.10657370810161	28	-12	17	13.9594556900352	-10.9920393771555	-20.2626963802768	0.231794576562904	-0.06	0.1	-1.7	0.11553505362703	-0.170568005975714	-0.110271471552417
277	1	277	277	0	0	2	L1	H1	16	K2	M2	2188.01969372474	334.745827140675	5.14908750213964	-112.776666023712	25.5237002398211	0.312869986557528	-112.776666023712	25.5237002398211	0.312869986557528	-112.776666023712	351	102	8	-53.6243351458837	-5.00964313509081	-33.5696619705734	25.5237002398211	28	12	16	-14.2985517796717	19.5796435901067	-27.0589649095812	0.312869986557528	-0.06	-0.11	-1.6	-0.118341573148335	0.12174380359945	-0.0971847148690067
278	1	278	278	0	0	2	L1	H2	16	K2	M1	2354.98465250848	280.479080318862	5.02300599279421	153.967263979103	10.1770971381493	-0.215329622437523	153.967263979103	10.1770971381493	-0.215329622437523	153.967263979103	351	-57	8	-53.6243351458837	-55.2458865873073	75.8876102625702	10.1770971381493	28	-12	16	-14.2985517796717	-9.53409426206906	-12.8653707775468	-0.215329622437523	-0.06	0.1	-1.6	-0.118341573148335	0.0212726654944161	0.195404522885655
279	1	279	279	0	0	2	L1	H2	15	K2	M3	2446.71667160532	306.852334514227	4.85961848059215	103.41281288291	35.5310836502262	-0.170125932986329	103.41281288291	35.5310836502262	-0.170125932986329	103.41281288291	351	-57	7.5	-53.6243351458837	76.0130490218281	87.415144846464	35.5310836502262	28	-12	15	-14.2985517796717	-10.9920393771555	-9.38815797917218	-0.170125932986329	-0.06	0.1	-1.5	-0.118341573148335	-0.170568005975714	0.0786539927025316
280	1	280	280	0	0	2	L1	H1	15	K2	M2	2555.67941904056	371.120963041318	4.70158950799949	149.577634454678	-5.4635776166524	-0.00532632462739724	149.577634454678	-5.4635776166524	-0.00532632462739724	149.577634454678	351	102	7.5	-53.6243351458837	-5.00964313509081	72.2357628668565	-5.4635776166524	28	12	15	-14.2985517796717	19.5796435901067	41.3034488475348	-0.00532632462739724	-0.06	-0.11	-1.5	-0.118341573148335	0.12174380359945	-0.326486397824231
281	1	281	281	0	0	2	L1	H1	17	K1	M1	2729.51798869276	355.125160483325	4.48799730232259	123.668348468342	-17.785124326305	-0.0823994052151457	123.668348468342	-17.785124326305	-0.0823994052151457	123.668348468342	351	102	8.5	52.3526117827402	-55.2458865873073	215.242915028981	-17.785124326305	28	12	17	13.9594556900352	-9.53409426206906	36.4849233816642	-0.0823994052151457	-0.06	-0.11	-1.7	0.11553505362703	0.0212726654944161	-0.39641101158371
282	1	282	282	0	0	2	L1	H2	15	K2	M3	2493.34104862326	235.191092757633	5.18132136459609	-75.0066255364657	-38.1851033834667	-0.166100537281595	-75.0066255364657	-38.1851033834667	-0.166100537281595	-75.0066255364657	351	-57	7.5	-53.6243351458837	76.0130490218281	312.458960283777	-38.1851033834667	28	-12	15	-14.2985517796717	-10.9920393771555	-7.33321270207317	-0.166100537281595	-0.06	0.1	-1.5	-0.118341573148335	-0.170568005975714	0.396331481001731
283	1	283	283	0	0	2	L1	H1	16	K1	M2	2424.01351064439	393.026914203972	4.83678611046692	102.458385369482	10.1833357981195	-0.138570963043087	102.458385369482	10.1833357981195	-0.138570963043087	102.458385369482	351	102	8	52.3526117827402	-5.00964313509081	-118.787843372739	10.1833357981195	28	12	16	13.9594556900352	19.5796435901067	18.3044791257108	-0.138570963043087	-0.06	-0.11	-1.6	0.11553505362703	0.12174380359945	-0.191921783716477
284	1	284	284	0	0	2	L2	H2	15	K1	M1	1437.59517700542	318.759256048354	5.48495395516291	-49.1654103289007	0.72578978179154	0.173339564709163	-49.1654103289007	0.72578978179154	0.173339564709163	-49.1654103289007	-306	-57	7.5	52.3526117827402	-55.2458865873073	-86.8461378611111	0.72578978179154	-28	-12	15	13.9594556900352	-9.53409426206906	63.6081048385968	0.173339564709163	0.03	0.1	-1.5	0.11553505362703	0.0212726654944161	-0.155193328667699
285	1	285	285	0	0	2	L1	H2	15	K1	M2	2463.05924021512	350.624237660938	5.17444588609415	67.5865449195182	-4.91634652744471	-0.096879085590619	67.5865449195182	-4.91634652744471	-0.096879085590619	67.5865449195182	351	-57	7.5	52.3526117827402	-5.00964313509081	114.629726647954	-4.91634652744471	28	-12	15	13.9594556900352	19.5796435901067	16.0014849082412	-0.096879085590619	-0.06	0.1	-1.5	0.11553505362703	0.12174380359945	-0.20595388554171
286	1	286	286	0	0	2	L1	H1	17	K1	M2	2573.21908584883	305.352187281147	4.82857282523652	-16.5899082428156	-14.6125817275817	-0.14461192115242	-16.5899082428156	-14.6125817275817	-0.14461192115242	-16.5899082428156	351	102	8.5	52.3526117827402	-5.00964313509081	148.966025443991	-14.6125817275817	28	12	17	13.9594556900352	19.5796435901067	-45.5743302714136	-0.14461192115242	-0.06	-0.11	-1.7	0.11553505362703	0.12174380359945	-0.094094110837537
287	1	287	287	0	0	2	L1	H2	17	K1	M3	2436.44715284885	328.942549265095	4.96097410419594	50.4787848730598	-19.7091991850499	-0.0958838270554106	50.4787848730598	-19.7091991850499	-0.0958838270554106	50.4787848730598	351	-57	8.5	52.3526117827402	76.0130490218281	23.1027071712195	-19.7091991850499	28	-12	17	13.9594556900352	-10.9920393771555	37.6843321372654	-0.0958838270554106	-0.06	0.1	-1.7	0.11553505362703	-0.170568005975714	0.0718908836000371
288	1	288	288	0	0	2	L1	H1	17	K1	M2	2670.89664888755	406.562984899278	4.72677749542782	61.5101370029751	39.4073198854895	-0.0564541773610614	61.5101370029751	39.4073198854895	-0.0564541773610614	61.5101370029751	351	102	8.5	52.3526117827402	-5.00964313509081	168.543543236923	39.4073198854895	28	12	17	13.9594556900352	19.5796435901067	1.61656573364682	-0.0564541773610614	-0.06	-0.11	-1.7	0.11553505362703	0.12174380359945	-0.284047184437601
289	1	289	289	0	0	2	L1	H2	17	K1	M1	2285.46236998944	325.751283453778	4.80693515027974	81.3175626894091	17.941619089273	-0.149761551332488	81.3175626894091	17.941619089273	-0.149761551332488	81.3175626894091	351	-57	8.5	52.3526117827402	-55.2458865873073	-27.4619178953991	17.941619089273	28	-12	17	13.9594556900352	-9.53409426206906	-4.61569706346119	-0.149761551332488	-0.06	0.1	-1.7	0.11553505362703	0.0212726654944161	-0.22011101750922
290	1	290	290	0	0	2	L1	H2	15	K1	M1	2265.88903424637	309.23860635138	5.81017849125129	19.6687716148861	10.9362435159323	0.275836825677822	19.6687716148861	10.9362435159323	0.275836825677822	19.6687716148861	351	-57	7.5	52.3526117827402	-55.2458865873073	15.6135374360559	10.9362435159323	28	-12	15	13.9594556900352	-9.53409426206906	-12.122998592518	0.275836825677822	-0.06	0.1	-1.5	0.11553505362703	0.0212726654944161	0.157533946452018
291	1	291	291	0	0	2	L1	H2	15	K2	M3	2357.23738360356	344.872394800185	4.80341488484223	83.2828422668144	25.9767965652047	0.119302000600632	83.2828422668144	25.9767965652047	0.119302000600632	83.2828422668144	351	-57	7.5	-53.6243351458837	76.0130490218281	18.0658274608021	25.9767965652047	28	-12	15	-14.2985517796717	-10.9920393771555	38.186189391807	0.119302000600632	-0.06	0.1	-1.5	-0.118341573148335	-0.170568005975714	-0.266977536634352
292	1	292	292	0	0	2	L2	H1	17	K2	M2	1370.00253188428	222.893059118194	4.17537657851294	-150.23243074054	-28.060649865211	-0.285971415106918	-150.23243074054	-28.060649865211	-0.285971415106918	-150.23243074054	-306	102	8.5	-53.6243351458837	-5.00964313509081	-157.631059094201	-28.060649865211	-28	12	17	-14.2985517796717	19.5796435901067	-30.3273828270301	-0.285971415106918	0.03	-0.11	-1.7	-0.118341573148335	0.12174380359945	-0.462054236831256
293	1	293	293	0	0	2	L2	H2	16	K2	M1	1513.926428156	274.758187387359	5.45398692951467	-0.419434466716043	4.8386391979486	0.250069715965677	-0.419434466716043	4.8386391979486	0.250069715965677	-0.419434466716043	-306	-57	8	-53.6243351458837	-55.2458865873073	46.2160843559023	4.8386391979486	-28	-12	16	-14.2985517796717	-9.53409426206906	42.7521942311512	0.250069715965677	0.03	0.1	-1.6	-0.118341573148335	0.0212726654944161	0.0709861212029142
294	1	294	294	0	0	2	L2	H2	16	K1	M3	1803.1659008418	195.236274539931	4.39395512310423	51.3158059278743	-32.8132951054489	-0.303855663579758	51.3158059278743	-32.8132951054489	-0.303855663579758	51.3158059278743	-306	-57	8	52.3526117827402	76.0130490218281	46.4844341093596	-32.8132951054489	-28	-12	16	13.9594556900352	-10.9920393771555	-25.9178466674993	-0.303855663579758	0.03	0.1	-1.6	0.11553505362703	-0.170568005975714	-0.477156260967333
295	1	295	295	0	0	2	L2	H2	16	K2	M2	1386.34149534263	270.398764942	4.96005901716304	-122.317302850607	-41.5010132201533	0.0585970518763428	-122.317302850607	-41.5010132201533	0.0585970518763428	-122.317302850607	-306	-57	8	-53.6243351458837	-5.00964313509081	-9.707223525793	-41.5010132201533	-28	-12	16	-14.2985517796717	19.5796435901067	55.6186863517179	0.0585970518763428	0.03	0.1	-1.6	-0.118341573148335	0.12174380359945	-0.331940265164416
296	1	296	296	0	0	2	L2	H1	17	K2	M1	1656.27169813775	224.259256347212	4.63324924547948	209.094665084058	39.3642127770813	-0.0354090741668415	209.094665084058	39.3642127770813	-0.0354090741668415	209.094665084058	-306	102	8.5	-53.6243351458837	-55.2458865873073	-180.452745213118	39.3642127770813	-28	12	17	-14.2985517796717	-9.53409426206906	-67.2723103881284	-0.0354090741668415	0.03	-0.11	-1.7	-0.118341573148335	0.0212726654944161	-0.154272772699754
297	1	297	297	0	0	2	L1	H1	16	K2	M2	2004.06536525901	269.227828803163	4.47845220300699	-97.3145857129988	-24.391609599147	-0.362112033356731	-97.3145857129988	-24.391609599147	-0.362112033356731	-97.3145857129988	351	102	8	-53.6243351458837	-5.00964313509081	-232.986070747013	-24.391609599147	28	12	16	-14.2985517796717	19.5796435901067	-42.6616534081253	-0.362112033356731	-0.06	-0.11	-1.6	-0.118341573148335	0.12174380359945	-0.0928379940873953
298	1	298	298	0	0	2	L2	H1	17	K2	M1	1760.60573190466	272.075839005722	4.62928414562523	128.227084423493	15.24355501011	-0.217839897357793	128.227084423493	15.24355501011	-0.217839897357793	128.227084423493	-306	102	8.5	-53.6243351458837	-55.2458865873073	4.7488692143564	15.24355501011	-28	12	17	-14.2985517796717	-9.53409426206906	4.66493003735221	-0.217839897357793	0.03	-0.11	-1.7	-0.118341573148335	0.0212726654944161	0.0241929506369392
299	1	299	299	0	0	2	L1	H1	17	K2	M3	2248.0039143263	264.808210715118	4.62292874506943	-131.741379256626	-44.7788487938467	-0.0762614857383099	-131.741379256626	-44.7788487938467	-0.0762614857383099	-131.741379256626	351	102	8.5	-53.6243351458837	76.0130490218281	-36.1434202930142	-44.7788487938467	28	12	17	-14.2985517796717	-10.9920393771555	2.87765066579199	-0.0762614857383099	-0.06	-0.11	-1.7	-0.118341573148335	-0.170568005975714	0.158099809931791
300	1	300	300	0	0	2	L2	H2	15	K1	M3	1562.79776082872	190.888675911905	4.96518503540067	-68.7285732187017	-19.1073877476518	0.218105001901373	-68.7285732187017	-19.1073877476518	0.218105001901373	-68.7285732187017	-306	-57	7.5	52.3526117827402	76.0130490218281	-73.3393267571505	-19.1073877476518	-28	-12	15	13.9594556900352	-10.9920393771555	-42.9713526533233	0.218105001901373	0.03	0.1	-1.5	0.11553505362703	-0.170568005975714	-0.527887014152019
301	1	301	301	0	0	2	L1	H2	17	K2	M3	2106.11318158663	205.490520400025	4.53915719340336	-88.4542385549916	-40.350311593372	-0.178353999655116	-88.4542385549916	-40.350311593372	-0.178353999655116	-88.4542385549916	351	-57	8.5	-53.6243351458837	76.0130490218281	-62.3212937343239	-40.350311593372	28	-12	17	-14.2985517796717	-10.9920393771555	-36.8685768497756	-0.178353999655116	-0.06	0.1	-1.7	-0.118341573148335	-0.170568005975714	-0.0335792278174771
302	1	302	302	0	0	2	L1	H1	15	K1	M1	2460.02583658637	336.310132041259	5.54524205597282	64.5690808208765	7.84453166370328	0.201142010525002	64.5690808208765	7.84453166370328	0.201142010525002	64.5690808208765	351	102	7.5	52.3526117827402	-55.2458865873073	5.85003057005788	7.84453166370328	28	12	15	13.9594556900352	-9.53409426206906	-5.95976105040993	0.201142010525002	-0.06	-0.11	-1.5	0.11553505362703	0.0212726654944161	0.177292326326367
303	1	303	303	0	0	2	L1	H2	15	K2	M2	2117.72961901218	280.470664078661	5.64169984912913	-90.5454107333719	-26.0303216532086	0.219165202621173	-90.5454107333719	-26.0303216532086	0.219165202621173	-90.5454107333719	351	-57	7.5	-53.6243351458837	-5.00964313509081	33.4090080265289	-26.0303216532086	28	-12	15	-14.2985517796717	19.5796435901067	-4.78010607856596	0.219165202621173	-0.06	0.1	-1.5	-0.118341573148335	0.12174380359945	0.179132416056839
304	1	304	304	0	0	2	L2	H1	17	K2	M1	1512.11704046124	190.20066356372	4.9109011429502	15.5712141429721	-12.2586000496596	-0.19679022167177	15.5712141429721	-12.2586000496596	-0.19679022167177	15.5712141429721	-306	102	8.5	-53.6243351458837	-55.2458865873073	-131.083951948537	-12.2586000496596	-28	12	17	-14.2985517796717	-9.53409426206906	-49.70809034488	-0.19679022167177	0.03	-0.11	-1.7	-0.118341573148335	0.0212726654944161	0.284760272275891
305	1	305	305	0	0	2	L2	H1	15	K2	M1	1589.96425143663	221.948466572104	4.38793514215302	-56.7375381728699	-36.0740044443796	-0.386468833563173	-56.7375381728699	-36.0740044443796	-0.386468833563173	-56.7375381728699	-306	102	7.5	-53.6243351458837	-55.2458865873073	20.0720113426937	-36.0740044443796	-28	12	15	-14.2985517796717	-9.53409426206906	7.85511705822464	-0.386468833563173	0.03	-0.11	-1.5	-0.118341573148335	0.0212726654944161	-0.248527116629885
306	1	306	306	0	0	2	L2	H1	15	K2	M3	1816.83478310601	268.886225709726	4.8525888415056	3.51668464066091	-6.31383501276113	0.0611925307680508	3.51668464066091	-6.31383501276113	0.0611925307680508	3.51668464066091	-306	102	7.5	-53.6243351458837	76.0130490218281	55.4293845894007	-6.31383501276113	-28	12	15	-14.2985517796717	-10.9920393771555	26.4906518793147	0.0611925307680508	0.03	-0.11	-1.5	-0.118341573148335	-0.170568005975714	-0.0396941101384039
307	1	307	307	0	0	2	L1	H1	16	K1	M2	2467.1453309792	297.569818268667	5.2872218881641	53.8312924634288	31.9793708165883	0.00183069790965946	53.8312924634288	31.9793708165883	0.00183069790965946	53.8312924634288	351	102	8	52.3526117827402	-5.00964313509081	-27.0289301318778	31.9793708165883	28	12	16	13.9594556900352	19.5796435901067	-98.9486518280636	0.00183069790965946	-0.06	-0.11	-1.6	0.11553505362703	0.12174380359945	0.118112333027958
308	1	308	308	0	0	2	L2	H2	16	K2	M3	1676.60388172371	263.722045584264	5.1570112363995	15.7167042081289	-8.8133222767253	-0.0418879506038684	15.7167042081289	-8.8133222767253	-0.0418879506038684	15.7167042081289	-306	-57	8	-53.6243351458837	76.0130490218281	61.4984636396372	-8.8133222767253	-28	-12	16	-14.2985517796717	-10.9920393771555	46.8259590178167	-0.0418879506038684	0.03	0.1	-1.6	-0.118341573148335	-0.170568005975714	0.257808766127417
309	1	309	309	0	0	2	L1	H2	16	K2	M1	2120.82237007541	283.157216692001	5.04122293286964	108.267053972128	47.9736674000458	-0.0584051861951219	108.267053972128	47.9736674000458	-0.0584051861951219	108.267053972128	351	-57	8	-53.6243351458837	-55.2458865873073	-112.574462163528	47.9736674000458	28	-12	16	-14.2985517796717	-9.53409426206906	-47.9838046663037	-0.0584051861951219	-0.06	0.1	-1.6	-0.118341573148335	0.0212726654944161	0.0566970267186858
310	1	310	310	0	0	2	L2	H1	17	K1	M1	1742.4041852967	293.599959889745	4.67989125249298	-75.9568522827633	-19.9320406329212	-0.320767751579507	-75.9568522827633	-19.9320406329212	-0.320767751579507	-75.9568522827633	-306	102	8.5	52.3526117827402	-55.2458865873073	84.7543123840323	-19.9320406329212	-28	12	17	13.9594556900352	-9.53409426206906	33.1066390947001	-0.320767751579507	0.03	-0.11	-1.7	0.11553505362703	0.0212726654944161	-0.0561487150489639
311	1	311	311	0	0	2	L2	H2	17	K1	M2	1468.67275034407	307.787680773386	5.25374396393164	15.5568471791248	-4.93764003827191	-0.195518789307751	15.5568471791248	-4.93764003827191	-0.195518789307751	15.5568471791248	-306	-57	8.5	52.3526117827402	-5.00964313509081	-171.727065482706	-4.93764003827191	-28	-12	17	13.9594556900352	19.5796435901067	27.1862215315164	-0.195518789307751	0.03	0.1	-1.7	0.11553505362703	0.12174380359945	0.0819838960129098
312	1	312	312	0	0	2	L1	H1	15	K1	M1	2254.73891696014	324.244267767214	4.97641320061856	-48.4274674131289	12.0564550979298	0.0736198284532787	-48.4274674131289	12.0564550979298	0.0736198284532787	-48.4274674131289	351	102	7.5	52.3526117827402	-55.2458865873073	-86.4403408221641	12.0564550979298	28	12	15	13.9594556900352	-9.53409426206906	-22.2375487586821	0.0736198284532787	-0.06	-0.11	-1.5	0.11553505362703	0.0212726654944161	-0.264014346956161
313	1	313	313	0	0	2	L1	H1	15	K2	M3	2514.18111377815	361.734208518963	4.45198463486894	118.044467738337	30.7565388163036	0.0290255416904145	118.044467738337	30.7565388163036	0.0290255416904145	118.044467738337	351	102	7.5	-53.6243351458837	76.0130490218281	-18.7520678361353	30.7565388163036	28	12	15	-14.2985517796717	-10.9920393771555	26.2682608594869	0.0290255416904145	-0.06	-0.11	-1.5	-0.118341573148335	-0.170568005975714	-0.318131327697425
314	1	314	314	0	0	2	L2	H1	16	K2	M1	1557.65316427162	288.343310264294	4.78811302490404	-37.305073205631	-15.1616072193177	-0.257102708159309	-37.305073205631	-15.1616072193177	-0.257102708159309	-37.305073205631	-306	102	8	-53.6243351458837	-55.2458865873073	-32.1715407895535	-15.1616072193177	-28	12	16	-14.2985517796717	-9.53409426206906	52.3375635253526	-0.257102708159309	0.03	-0.11	-1.6	-0.118341573148335	0.0212726654944161	0.122284640717262
